time,voltage
34.97,219.63
34.98,223.99
34.99,224.35
35.0,222.78
35.01,220.74
35.02,208.61
35.03,217.21
35.04,215.38
35.05,214.05
35.06,214.74
35.07,217.15
35.08,219.38
35.09,210.27
35.1,212.79
35.11,205.34
35.12,210.81
35.13,210.85
35.14,213.45
35.15,214.29
35.16,216.73
35.17,211.29
35.18,216.44
35.19,217.02
35.2,214.52
35.21,220.63
35.22,212.8
35.23,219.72
35.24,212.28
35.25,216.86
35.26,212.2
35.27,211.22
35.28,210.66
35.29,217.44
35.3,215.75
35.31,221.1
35.32,213.66
35.33,212.26
35.34,218.47
35.35,221.33
35.36,211.9
35.37,215.44
35.38,214.7
35.39,212.12
35.4,211.66
35.41,222.41
35.42,216.7
35.43,206.12
35.44,211.81
35.45,215.35
35.46,211.75
35.47,205.88
35.48,218.06
35.49,206.96
35.5,214.99
35.51,209.8
35.52,215.25
35.53,213.83
35.54,210.36
35.55,207.89
35.56,217.61
35.57,210.87
35.58,213.49
35.59,221.74
35.6,219.46
35.61,215.39
35.62,211.56
35.63,218.69
35.64,214.8
35.65,219.0
35.66,210.73
35.67,215.81
35.68,204.26
35.69,216.81
35.7,218.47
35.71,213.72
35.72,220.2
35.73,212.57
35.74,219.98
35.75,208.12
35.76,216.68
35.77,216.41
35.78,218.7
35.79,211.62
35.8,217.22
35.81,217.11
35.82,213.93
35.83,208.42
35.84,220.62
35.85,221.41
35.86,220.56
35.87,214.23
35.88,211.94
35.89,215.84
35.9,214.03
35.91,209.5
35.92,203.71
35.93,216.96
35.94,213.78
35.95,213.93
35.96,213.03
35.97,218.2
35.98,213.61
35.99,214.92
36.0,226.84
36.01,226.22
36.02,231.92
36.03,223.89
36.04,217.84
36.05,221.43
36.06,228.15
36.07,233.13
36.08,220.39
36.09,221.12
36.1,223.87
36.11,224.48
36.12,226.57
36.13,222.56
36.14,227.51
36.15,220.31
36.16,227.56
36.17,225.95
36.18,233.03
36.19,222.06
36.2,226.77
36.21,222.46
36.22,215.52
36.23,232.78
36.24,222.08
36.25,225.65
36.26,230.77
36.27,223.61
36.28,224.36
36.29,222.22
36.3,222.76
36.31,228.83
36.32,219.2
36.33,228.8
36.34,228.35
36.35,230.51
36.36,223.06
36.37,224.76
36.38,224.23
36.39,221.13
36.4,227.09
36.41,222.45
36.42,227.05
36.43,221.6
36.44,227.59
36.45,220.71
36.46,222.24
36.47,224.39
36.48,223.13
36.49,217.29
36.5,214.58
36.51,230.71
36.52,226.81
36.53,220.72
36.54,223.28
36.55,226.32
36.56,225.57
36.57,220.97
36.58,228.51
36.59,225.75
36.6,224.17
36.61,222.29
36.62,222.96
36.63,219.99
36.64,227.05
36.65,228.64
36.66,231.41
36.67,225.01
36.68,228.47
36.69,225.02
36.7,216.93
36.71,229.17
36.72,228.28
36.73,229.68
36.74,230.01
36.75,225.27
36.76,231.95
36.77,220.78
36.78,221.61
36.79,219.11
36.8,222.72
36.81,228.27
36.82,223.25
36.83,223.84
36.84,217.88
36.85,221.84
36.86,224.35
36.87,219.81
36.88,227.72
36.89,228.16
36.9,232.06
36.91,227.15
36.92,218.21
36.93,222.89
36.94,228.51
36.95,230.59
36.96,225.63
36.97,225.78
36.98,231.05
36.99,229.47
37.0,223.64
37.01,222.49
37.02,228.28
37.03,228.83
37.04,231.93
37.05,217.56
37.06,223.61
37.07,223.87
37.08,229.46
37.09,227.09
37.1,227.26
37.11,222.69
37.12,229.68
37.13,224.38
37.14,224.31
37.15,227.12
37.16,223.53
37.17,224.7
37.18,218.94
37.19,225.56
37.2,227.95
37.21,227.52
37.22,227.03
37.23,224.63
37.24,225.5
37.25,224.13
37.26,223.37
37.27,234.58
37.28,223.26
37.29,223.38
37.3,227.56
37.31,224.53
37.32,230.03
37.33,227.47
37.34,228.29
37.35,223.46
37.36,223.76
37.37,228.47
37.38,225.1
37.39,228.27
37.4,222.83
37.41,221.04
37.42,214.19
37.43,235.47
37.44,231.61
37.45,221.58
37.46,221.7
37.47,229.06
37.48,223.85
37.49,219.54
37.5,225.17
37.51,225.79
37.52,222.42
37.53,223.75
37.54,222.06
37.55,232.7
37.56,226.73
37.57,223.83
37.58,228.75
37.59,227.5
37.6,225.66
37.61,222.65
37.62,220.07
37.63,225.85
37.64,232.76
37.65,221.33
37.66,229.44
37.67,228.59
37.68,225.65
37.69,224.33
37.7,227.71
37.71,225.83
37.72,226.3
37.73,226.83
37.74,221.93
37.75,224.89
37.76,226.07
37.77,223.12
37.78,226.96
37.79,230.57
37.8,220.4
37.81,226.3
37.82,224.86
37.83,221.4
37.84,228.01
37.85,234.29
37.86,225.83
37.87,229.15
37.88,227.86
37.89,226.72
37.9,219.92
37.91,224.56
37.92,224.51
37.93,234.01
37.94,225.06
37.95,223.17
37.96,224.42
37.97,225.81
37.98,228.01
37.99,220.42
38.0,233.25
38.01,216.92
38.02,227.01
38.03,220.68
38.04,230.85
38.05,220.36
38.06,231.69
38.07,228.48
38.08,222.37
38.09,231.01
38.1,230.62
38.11,231.85
38.12,227.43
38.13,220.16
38.14,227.94
38.15,225.35
38.16,215.26
38.17,231.11
38.18,229.74
38.19,218.28
38.2,228.74
38.21,232.16
38.22,223.06
38.23,224.13
38.24,223.61
38.25,227.75
38.26,229.48
38.27,220.22
38.28,221.7
38.29,231.21
38.3,213.6
38.31,219.87
38.32,229.06
38.33,229.47
38.34,219.83
38.35,227.14
38.36,226.61
38.37,217.49
38.38,221.59
38.39,227.12
38.4,219.19
38.41,225.35
38.42,224.95
38.43,220.37
38.44,226.51
38.45,224.33
38.46,233.95
38.47,223.41
38.48,222.31
38.49,216.49
38.5,223.54
38.51,227.77
38.52,224.61
38.53,226.69
38.54,224.63
38.55,227.68
38.56,225.49
38.57,223.27
38.58,220.6
38.59,228.69
38.6,223.07
38.61,228.79
38.62,232.32
38.63,224.18
38.64,225.37
38.65,228.14
38.66,225.8
38.67,224.78
38.68,229.59
38.69,226.43
38.7,221.55
38.71,226.96
38.72,227.67
38.73,229.46
38.74,220.63
38.75,225.53
38.76,227.12
38.77,230.55
38.78,227.75
38.79,232.34
38.8,228.12
38.81,224.45
38.82,220.24
38.83,223.82
38.84,225.29
38.85,221.58
38.86,219.52
38.87,220.76
38.88,226.67
38.89,226.64
38.9,225.54
38.91,225.08
38.92,225.0
38.93,219.48
38.94,231.91
38.95,223.38
38.96,224.66
38.97,221.46
38.98,222.3
38.99,228.58
39.0,215.37
39.01,211.29
39.02,215.61
39.03,212.95
39.04,214.55
39.05,218.64
39.06,214.69
39.07,219.29
39.08,211.85
39.09,216.31
39.1,211.7
39.11,219.95
39.12,211.75
39.13,214.65
39.14,217.03
39.15,214.36
39.16,215.51
39.17,216.31
39.18,215.93
39.19,215.42
39.2,218.58
39.21,219.03
39.22,206.95
39.23,220.05
39.24,207.27
39.25,210.42
39.26,207.52
39.27,218.3
39.28,216.7
39.29,218.47
39.3,211.55
39.31,209.46
39.32,205.89
39.33,210.33
39.34,216.62
39.35,216.68
39.36,217.37
39.37,214.85
39.38,217.61
39.39,220.26
39.4,208.97
39.41,216.14
39.42,211.71
39.43,207.67
39.44,219.72
39.45,214.02
39.46,221.35
39.47,218.61
39.48,212.35
39.49,212.81
39.5,212.01
39.51,210.6
39.52,212.47
39.53,212.76
39.54,217.74
39.55,222.55
39.56,209.72
39.57,213.09
39.58,215.03
39.59,202.62
39.6,214.47
39.61,218.15
39.62,209.24
39.63,214.18
39.64,218.16
39.65,214.73
39.66,217.6
39.67,213.71
39.68,215.43
39.69,217.55
39.7,217.82
39.71,216.28
39.72,218.09
39.73,204.94
39.74,217.16
39.75,213.04
39.76,221.4
39.77,213.11
39.78,208.24
39.79,212.89
39.8,213.27
39.81,211.12
39.82,215.97
39.83,219.38
39.84,217.93
39.85,213.6
39.86,213.93
39.87,207.6
39.88,220.34
39.89,208.01
39.9,215.57
39.91,214.94
39.92,214.47
39.93,221.49
39.94,215.31
39.95,220.67
39.96,217.4
39.97,209.86
39.98,220.69
39.99,214.39
40.0,213.65
40.01,212.2
40.02,209.64
40.03,216.65
40.04,218.66
40.05,214.31
40.06,219.67
40.07,210.46
40.08,207.51
40.09,217.7
40.1,212.62
40.11,215.82
40.12,219.25
40.13,209.55
40.14,211.56
40.15,219.8
40.16,212.06
40.17,209.37
40.18,211.8
40.19,210.32
40.2,218.49
40.21,213.19
40.22,219.32
40.23,213.74
40.24,213.18
40.25,214.41
40.26,214.56
40.27,216.7
40.28,205.98
40.29,213.63
40.3,214.86
40.31,217.06
40.32,211.91
40.33,214.03
40.34,216.91
40.35,222.19
40.36,216.03
40.37,212.29
40.38,220.29
40.39,211.2
40.4,213.95
40.41,219.34
40.42,214.06
40.43,209.42
40.44,216.54
40.45,208.34
40.46,217.7
40.47,216.29
40.48,213.94
40.49,218.36
40.5,213.14
40.51,214.52
40.52,217.59
40.53,218.05
40.54,211.73
40.55,212.81
40.56,212.89
40.57,222.01
40.58,217.63
40.59,213.79
40.6,214.29
40.61,219.01
40.62,217.93
40.63,213.62
40.64,213.17
40.65,213.12
40.66,216.48
40.67,218.91
40.68,217.54
40.69,216.46
40.7,211.13
40.71,215.81
40.72,212.23
40.73,223.46
40.74,214.93
40.75,215.37
40.76,207.24
40.77,210.08
40.78,215.78
40.79,218.12
40.8,218.65
40.81,213.69
40.82,215.18
40.83,212.42
40.84,218.63
40.85,213.33
40.86,214.18
40.87,216.7
40.88,212.83
40.89,212.96
40.9,212.71
40.91,211.9
40.92,211.68
40.93,210.06
40.94,215.0
40.95,215.77
40.96,212.97
40.97,217.44
40.98,213.58
40.99,216.09
41.0,230.27
41.01,221.43
41.02,225.5
41.03,217.92
41.04,219.18
41.05,222.07
41.06,212.82
41.07,227.97
41.08,221.84
41.09,224.04
41.1,222.48
41.11,223.47
41.12,223.93
41.13,220.19
41.14,217.56
41.15,221.16
41.16,220.6
41.17,225.86
41.18,221.96
41.19,227.74
41.2,232.32
41.21,230.35
41.22,232.57
41.23,219.51
41.24,222.58
41.25,226.77
41.26,218.71
41.27,224.08
41.28,223.61
41.29,231.54
41.3,231.08
41.31,225.59
41.32,219.5
41.33,227.66
41.34,232.37
41.35,227.99
41.36,222.33
41.37,225.4
41.38,231.27
41.39,218.72
41.4,226.63
41.41,229.68
41.42,219.05
41.43,227.02
41.44,230.4
41.45,213.51
41.46,227.38
41.47,223.15
41.48,224.02
41.49,227.71
41.5,224.27
41.51,228.94
41.52,220.78
41.53,227.67
41.54,228.8
41.55,230.19
41.56,223.0
41.57,225.53
41.58,226.42
41.59,227.5
41.6,233.78
41.61,223.83
41.62,223.16
41.63,227.06
41.64,224.48
41.65,225.51
41.66,224.34
41.67,222.25
41.68,228.49
41.69,224.29
41.7,225.39
41.71,222.18
41.72,224.91
41.73,221.11
41.74,228.48
41.75,218.73
41.76,223.81
41.77,228.96
41.78,227.64
41.79,222.39
41.8,219.07
41.81,219.06
41.82,224.65
41.83,229.16
41.84,226.67
41.85,223.8
41.86,223.48
41.87,224.63
41.88,220.55
41.89,223.99
41.9,217.63
41.91,231.63
41.92,222.78
41.93,229.19
41.94,215.7
41.95,218.35
41.96,224.26
41.97,224.56
41.98,226.51
41.99,229.05
42.0,211.8
42.01,217.9
42.02,211.07
42.03,209.67
42.04,208.27
42.05,219.82
42.06,218.17
42.07,212.83
42.08,214.98
42.09,224.74
42.1,214.41
42.11,218.47
42.12,206.67
42.13,212.66
42.14,210.62
42.15,213.76
42.16,212.98
42.17,222.66
42.18,215.91
42.19,215.05
42.2,210.67
42.21,213.09
42.22,218.66
42.23,220.87
42.24,210.9
42.25,214.59
42.26,211.38
42.27,215.92
42.28,218.33
42.29,212.0
42.3,208.8
42.31,213.15
42.32,216.5
42.33,219.79
42.34,217.8
42.35,220.64
42.36,208.11
42.37,220.05
42.38,219.56
42.39,210.29
42.4,219.38
42.41,216.23
42.42,206.68
42.43,215.42
42.44,207.49
42.45,213.43
42.46,210.14
42.47,217.48
42.48,213.78
42.49,218.07
42.5,209.09
42.51,218.89
42.52,217.03
42.53,216.69
42.54,222.71
42.55,217.54
42.56,216.73
42.57,215.99
42.58,218.78
42.59,220.77
42.6,219.68
42.61,217.36
42.62,211.24
42.63,219.46
42.64,213.67
42.65,206.48
42.66,215.46
42.67,204.1
42.68,225.46
42.69,216.23
42.7,216.49
42.71,221.42
42.72,219.11
42.73,218.82
42.74,212.8
42.75,215.39
42.76,218.34
42.77,209.15
42.78,217.62
42.79,222.03
42.8,211.74
42.81,215.79
42.82,219.88
42.83,214.19
42.84,217.0
42.85,212.29
42.86,214.73
42.87,216.46
42.88,211.97
42.89,211.67
42.9,213.28
42.91,219.79
42.92,209.48
42.93,207.01
42.94,212.4
42.95,214.88
42.96,209.89
42.97,211.6
42.98,211.85
42.99,205.82
43.0,220.71
43.01,212.97
43.02,214.84
43.03,213.66
43.04,219.19
43.05,217.76
43.06,218.89
43.07,216.81
43.08,209.93
43.09,209.1
43.1,213.6
43.11,216.11
43.12,215.19
43.13,220.45
43.14,216.06
43.15,219.62
43.16,213.8
43.17,213.07
43.18,217.62
43.19,213.47
43.2,219.1
43.21,215.85
43.22,214.41
43.23,216.44
43.24,219.11
43.25,212.52
43.26,214.93
43.27,216.96
43.28,211.24
43.29,214.86
43.3,221.78
43.31,216.95
43.32,215.32
43.33,211.92
43.34,216.95
43.35,205.97
43.36,213.42
43.37,220.32
43.38,214.2
43.39,217.59
43.4,220.06
43.41,206.42
43.42,212.99
43.43,218.2
43.44,213.3
43.45,215.15
43.46,216.71
43.47,209.21
43.48,212.06
43.49,215.6
43.5,222.84
43.51,217.47
43.52,214.08
43.53,212.67
43.54,219.15
43.55,211.24
43.56,212.52
43.57,220.47
43.58,213.46
43.59,222.03
43.6,210.27
43.61,213.85
43.62,222.25
43.63,220.34
43.64,215.57
43.65,216.93
43.66,214.42
43.67,215.17
43.68,216.82
43.69,213.34
43.7,210.79
43.71,215.0
43.72,212.65
43.73,214.77
43.74,214.59
43.75,215.94
43.76,213.61
43.77,214.28
43.78,220.18
43.79,214.2
43.8,217.37
43.81,215.2
43.82,208.16
43.83,209.76
43.84,212.58
43.85,221.95
43.86,214.34
43.87,214.11
43.88,215.27
43.89,217.61
43.9,217.52
43.91,208.58
43.92,209.55
43.93,219.75
43.94,220.59
43.95,212.2
43.96,212.26
43.97,224.5
43.98,210.64
43.99,205.87
44.0,224.3
44.01,221.88
44.02,221.37
44.03,227.77
44.04,230.0
44.05,223.57
44.06,228.83
44.07,224.24
44.08,232.1
44.09,226.8
44.1,223.73
44.11,221.15
44.12,223.53
44.13,220.66
44.14,223.0
44.15,226.04
44.16,218.86
44.17,221.06
44.18,226.33
44.19,222.6
44.2,227.42
44.21,224.78
44.22,223.3
44.23,225.83
44.24,222.72
44.25,227.81
44.26,212.0
44.27,224.28
44.28,222.18
44.29,219.61
44.3,219.23
44.31,225.13
44.32,223.99
44.33,225.68
44.34,223.57
44.35,227.51
44.36,225.91
44.37,221.44
44.38,228.42
44.39,229.55
44.4,223.45
44.41,225.32
44.42,221.71
44.43,227.76
44.44,225.96
44.45,224.68
44.46,218.52
44.47,221.91
44.48,232.88
44.49,226.56
44.5,224.17
44.51,227.91
44.52,227.97
44.53,229.21
44.54,227.26
44.55,233.83
44.56,223.95
44.57,219.4
44.58,228.11
44.59,218.09
44.6,225.98
44.61,227.97
44.62,220.85
44.63,231.15
44.64,223.46
44.65,220.1
44.66,221.73
44.67,231.29
44.68,224.68
44.69,219.88
44.7,228.06
44.71,228.12
44.72,217.02
44.73,224.08
44.74,218.99
44.75,221.61
44.76,231.9
44.77,219.42
44.78,220.06
44.79,225.25
44.8,229.91
44.81,229.12
44.82,231.84
44.83,223.62
44.84,224.13
44.85,226.1
44.86,222.9
44.87,225.09
44.88,225.85
44.89,220.81
44.9,216.32
44.91,223.48
44.92,223.86
44.93,226.12
44.94,227.21
44.95,221.78
44.96,225.2
44.97,231.01
44.98,225.3
44.99,225.57
45.0,222.19
45.01,219.81
45.02,226.32
45.03,229.34
45.04,226.85
45.05,225.75
45.06,223.4
45.07,228.0
45.08,232.71
45.09,218.51
45.1,223.68
45.11,229.96
45.12,226.18
45.13,221.52
45.14,222.9
45.15,222.65
45.16,234.47
45.17,229.48
45.18,227.36
45.19,227.4
45.2,219.77
45.21,224.5
45.22,238.13
45.23,226.87
45.24,229.08
45.25,222.89
45.26,219.54
45.27,227.46
45.28,224.68
45.29,233.5
45.3,234.07
45.31,219.29
45.32,218.05
45.33,227.17
45.34,226.83
45.35,226.32
45.36,222.53
45.37,227.85
45.38,224.58
45.39,222.64
45.4,218.93
45.41,224.21
45.42,232.68
45.43,222.53
45.44,222.95
45.45,227.82
45.46,221.31
45.47,229.31
45.48,221.2
45.49,223.32
45.5,226.39
45.51,231.22
45.52,224.93
45.53,227.98
45.54,222.37
45.55,223.78
45.56,224.52
45.57,226.03
45.58,228.13
45.59,219.53
45.6,222.08
45.61,220.86
45.62,231.38
45.63,232.72
45.64,225.24
45.65,226.69
45.66,224.35
45.67,229.3
45.68,223.81
45.69,227.76
45.7,224.69
45.71,222.37
45.72,224.99
45.73,225.79
45.74,225.24
45.75,219.87
45.76,225.04
45.77,226.54
45.78,221.78
45.79,218.47
45.8,216.55
45.81,220.65
45.82,218.1
45.83,228.03
45.84,226.9
45.85,217.09
45.86,220.14
45.87,228.65
45.88,231.95
45.89,222.37
45.9,227.14
45.91,220.43
45.92,233.15
45.93,230.54
45.94,222.88
45.95,214.96
45.96,224.9
45.97,224.68
45.98,221.77
45.99,224.29
46.0,229.76
46.01,234.2
46.02,223.8
46.03,217.81
46.04,228.46
46.05,227.69
46.06,224.47
46.07,218.45
46.08,219.17
46.09,221.65
46.1,230.39
46.11,226.47
46.12,219.28
46.13,229.41
46.14,225.01
46.15,226.15
46.16,221.57
46.17,223.86
46.18,229.45
46.19,224.6
46.2,224.78
46.21,228.04
46.22,222.94
46.23,220.09
46.24,221.49
46.25,229.5
46.26,226.84
46.27,227.2
46.28,221.06
46.29,228.26
46.3,222.8
46.31,224.45
46.32,219.34
46.33,230.48
46.34,226.25
46.35,223.31
46.36,232.38
46.37,230.33
46.38,228.76
46.39,228.01
46.4,223.78
46.41,223.39
46.42,217.98
46.43,227.91
46.44,226.3
46.45,227.76
46.46,230.5
46.47,226.24
46.48,219.94
46.49,227.5
46.5,228.31
46.51,233.56
46.52,220.61
46.53,226.44
46.54,226.8
46.55,231.01
46.56,215.23
46.57,229.18
46.58,226.91
46.59,227.61
46.6,230.65
46.61,224.76
46.62,227.58
46.63,224.33
46.64,227.09
46.65,226.29
46.66,231.11
46.67,217.66
46.68,221.97
46.69,231.54
46.7,233.55
46.71,226.63
46.72,231.37
46.73,228.3
46.74,227.5
46.75,223.66
46.76,223.7
46.77,226.76
46.78,220.29
46.79,232.02
46.8,223.18
46.81,223.32
46.82,230.38
46.83,227.25
46.84,228.54
46.85,226.51
46.86,226.44
46.87,222.45
46.88,226.87
46.89,228.9
46.9,221.38
46.91,224.68
46.92,227.41
46.93,225.9
46.94,222.42
46.95,226.93
46.96,223.64
46.97,220.92
46.98,229.51
46.99,222.74
47.0,217.97
47.01,211.33
47.02,212.07
47.03,215.43
47.04,212.48
47.05,202.98
47.06,217.43
47.07,206.69
47.08,210.58
47.09,210.69
47.1,217.31
47.11,208.95
47.12,221.59
47.13,220.67
47.14,222.89
47.15,216.45
47.16,213.31
47.17,210.11
47.18,215.1
47.19,220.8
47.2,213.67
47.21,210.94
47.22,213.34
47.23,209.94
47.24,210.74
47.25,213.44
47.26,211.68
47.27,212.15
47.28,225.88
47.29,218.37
47.3,213.62
47.31,218.05
47.32,210.81
47.33,213.94
47.34,220.58
47.35,215.77
47.36,219.48
47.37,211.86
47.38,213.28
47.39,210.52
47.4,210.09
47.41,207.65
47.42,220.44
47.43,215.08
47.44,207.93
47.45,215.71
47.46,222.9
47.47,212.39
47.48,217.27
47.49,215.0
47.5,214.47
47.51,218.44
47.52,216.2
47.53,214.84
47.54,218.9
47.55,219.65
47.56,221.03
47.57,213.49
47.58,212.97
47.59,221.3
47.6,211.24
47.61,211.61
47.62,214.19
47.63,213.71
47.64,214.48
47.65,218.08
47.66,215.97
47.67,209.07
47.68,216.76
47.69,217.13
47.7,217.37
47.71,213.91
47.72,213.77
47.73,212.82
47.74,209.19
47.75,217.48
47.76,216.18
47.77,215.82
47.78,217.94
47.79,215.52
47.8,211.75
47.81,207.95
47.82,210.76
47.83,221.66
47.84,211.5
47.85,214.92
47.86,211.39
47.87,216.95
47.88,215.45
47.89,210.83
47.9,212.34
47.91,213.76
47.92,219.64
47.93,218.53
47.94,214.12
47.95,215.5
47.96,203.37
47.97,215.45
47.98,213.48
47.99,210.43
48.0,222.6
48.01,228.07
48.02,221.82
48.03,231.34
48.04,224.34
48.05,221.65
48.06,223.58
48.07,223.06
48.08,229.21
48.09,230.04
48.1,226.12
48.11,222.87
48.12,221.13
48.13,221.85
48.14,229.66
48.15,225.73
48.16,220.68
48.17,232.88
48.18,223.01
48.19,226.9
48.2,225.34
48.21,229.38
48.22,228.41
48.23,225.34
48.24,225.27
48.25,222.21
48.26,226.78
48.27,224.57
48.28,227.74
48.29,222.98
48.3,221.54
48.31,224.79
48.32,218.11
48.33,229.55
48.34,232.03
48.35,224.94
48.36,225.42
48.37,229.59
48.38,225.68
48.39,223.6
48.4,228.19
48.41,227.1
48.42,223.6
48.43,211.96
48.44,230.45
48.45,226.4
48.46,223.56
48.47,225.3
48.48,217.06
48.49,232.85
48.5,218.65
48.51,226.81
48.52,220.87
48.53,222.63
48.54,224.93
48.55,220.19
48.56,230.34
48.57,223.19
48.58,228.78
48.59,227.03
48.6,230.48
48.61,224.89
48.62,222.7
48.63,232.95
48.64,227.42
48.65,226.92
48.66,228.11
48.67,223.14
48.68,225.07
48.69,224.26
48.7,225.05
48.71,222.05
48.72,225.71
48.73,223.01
48.74,225.29
48.75,221.92
48.76,232.13
48.77,221.84
48.78,226.22
48.79,222.66
48.8,227.85
48.81,231.0
48.82,228.75
48.83,225.03
48.84,222.96
48.85,226.04
48.86,219.61
48.87,224.18
48.88,225.83
48.89,228.98
48.9,223.08
48.91,218.37
48.92,227.55
48.93,228.07
48.94,221.86
48.95,226.31
48.96,221.31
48.97,223.93
48.98,240.05
48.99,229.73
49.0,216.42
49.01,219.78
49.02,213.74
49.03,215.7
49.04,217.03
49.05,215.94
49.06,216.07
49.07,215.69
49.08,217.32
49.09,213.2
49.1,216.26
49.11,208.09
49.12,209.42
49.13,210.26
49.14,219.05
49.15,213.21
49.16,218.65
49.17,218.95
49.18,215.56
49.19,215.79
49.2,208.86
49.21,208.96
49.22,209.48
49.23,212.85
49.24,211.06
49.25,213.61
49.26,214.37
49.27,215.21
49.28,210.27
49.29,208.89
49.3,219.26
49.31,209.86
49.32,219.28
49.33,217.27
49.34,215.3
49.35,214.55
49.36,209.77
49.37,214.21
49.38,210.54
49.39,217.04
49.4,217.93
49.41,216.05
49.42,215.1
49.43,216.07
49.44,217.61
49.45,213.07
49.46,212.55
49.47,209.54
49.48,215.92
49.49,215.45
49.5,205.46
49.51,208.12
49.52,217.47
49.53,222.91
49.54,214.37
49.55,215.01
49.56,216.93
49.57,210.87
49.58,212.34
49.59,213.29
49.6,214.75
49.61,219.95
49.62,212.02
49.63,217.45
49.64,217.91
49.65,215.47
49.66,210.74
49.67,217.37
49.68,213.5
49.69,217.91
49.7,210.62
49.71,213.25
49.72,213.57
49.73,222.19
49.74,222.67
49.75,209.35
49.76,212.69
49.77,217.12
49.78,218.94
49.79,213.56
49.8,216.41
49.81,215.28
49.82,217.76
49.83,215.63
49.84,206.19
49.85,215.84
49.86,215.79
49.87,215.91
49.88,212.42
49.89,214.13
49.9,216.53
49.91,211.29
49.92,213.26
49.93,206.88
49.94,208.99
49.95,211.49
49.96,211.97
49.97,219.9
49.98,217.97
49.99,213.28
50.0,223.08
50.01,210.17
50.02,212.19
50.03,209.22
50.04,214.62
50.05,214.66
50.06,217.19
50.07,220.37
50.08,213.85
50.09,218.09
50.1,220.24
50.11,208.25
50.12,210.35
50.13,212.26
50.14,211.74
50.15,202.71
50.16,217.09
50.17,213.82
50.18,220.06
50.19,217.97
50.2,217.5
50.21,220.41
50.22,209.48
50.23,216.57
50.24,218.08
50.25,214.97
50.26,212.6
50.27,211.49
50.28,210.19
50.29,213.09
50.3,217.33
50.31,208.53
50.32,216.23
50.33,223.16
50.34,215.34
50.35,219.6
50.36,220.6
50.37,215.79
50.38,225.6
50.39,222.17
50.4,221.64
50.41,211.91
50.42,210.0
50.43,214.43
50.44,206.49
50.45,211.33
50.46,209.99
50.47,207.65
50.48,215.31
50.49,212.09
50.5,218.97
50.51,214.23
50.52,220.05
50.53,209.67
50.54,216.15
50.55,211.93
50.56,215.38
50.57,212.29
50.58,210.78
50.59,216.4
50.6,210.05
50.61,208.86
50.62,215.96
50.63,212.86
50.64,216.2
50.65,215.39
50.66,213.56
50.67,212.96
50.68,217.32
50.69,219.27
50.7,213.07
50.71,214.86
50.72,220.98
50.73,212.74
50.74,219.67
50.75,224.35
50.76,215.97
50.77,212.52
50.78,210.2
50.79,221.32
50.8,213.08
50.81,211.38
50.82,211.07
50.83,217.96
50.84,216.87
50.85,221.21
50.86,212.02
50.87,209.56
50.88,217.69
50.89,217.19
50.9,215.87
50.91,215.85
50.92,210.83
50.93,220.24
50.94,221.71
50.95,215.67
50.96,208.31
50.97,214.07
50.98,212.16
50.99,211.17
51.0,214.53
51.01,215.29
51.02,216.83
51.03,213.15
51.04,214.96
51.05,213.22
51.06,215.87
51.07,209.17
51.08,207.25
51.09,219.16
51.1,213.85
51.11,214.44
51.12,209.77
51.13,212.29
51.14,219.05
51.15,215.21
51.16,209.3
51.17,213.61
51.18,211.43
51.19,213.74
51.2,217.45
51.21,216.26
51.22,213.02
51.23,214.38
51.24,217.24
51.25,212.83
51.26,209.04
51.27,206.33
51.28,208.6
51.29,210.88
51.3,208.65
51.31,215.83
51.32,222.63
51.33,219.51
51.34,217.08
51.35,218.37
51.36,212.72
51.37,210.89
51.38,220.84
51.39,214.01
51.4,205.36
51.41,214.92
51.42,216.21
51.43,219.38
51.44,213.36
51.45,212.41
51.46,217.54
51.47,215.0
51.48,209.47
51.49,215.61
51.5,215.8
51.51,211.61
51.52,212.51
51.53,212.68
51.54,213.21
51.55,212.06
51.56,216.35
51.57,216.97
51.58,213.01
51.59,215.13
51.6,214.84
51.61,218.58
51.62,215.36
51.63,212.74
51.64,215.2
51.65,211.37
51.66,213.28
51.67,218.04
51.68,215.61
51.69,219.73
51.7,207.36
51.71,215.76
51.72,213.77
51.73,220.4
51.74,213.83
51.75,215.74
51.76,212.45
51.77,211.97
51.78,215.22
51.79,215.45
51.8,223.53
51.81,217.22
51.82,214.22
51.83,217.93
51.84,213.69
51.85,209.44
51.86,216.11
51.87,216.74
51.88,213.21
51.89,210.16
51.9,216.99
51.91,216.06
51.92,213.49
51.93,219.7
51.94,219.3
51.95,222.14
51.96,214.34
51.97,210.34
51.98,215.82
51.99,212.13
52.0,226.25
52.01,229.39
52.02,223.46
52.03,222.44
52.04,228.88
52.05,226.74
52.06,223.38
52.07,221.9
52.08,216.79
52.09,222.1
52.1,223.17
52.11,224.17
52.12,221.19
52.13,232.52
52.14,224.49
52.15,221.94
52.16,223.67
52.17,231.7
52.18,227.56
52.19,220.69
52.2,230.46
52.21,225.24
52.22,230.29
52.23,221.1
52.24,220.42
52.25,226.01
52.26,223.62
52.27,224.81
52.28,231.03
52.29,217.3
52.3,226.72
52.31,221.17
52.32,225.69
52.33,229.49
52.34,224.12
52.35,229.21
52.36,224.76
52.37,223.3
52.38,224.71
52.39,222.32
52.4,219.63
52.41,229.37
52.42,223.55
52.43,229.24
52.44,225.14
52.45,215.44
